time,initialValue,baleNumber,rxThrottle,outputThrottle,rpm,voltage,busbarCurrent,phaseWireCurrent,mosfetTemp,capacitorTemp,statusCode,verifyCode
1666880000.003001,18258690,10962,11.71875,11.71875,1622,2530,65531,65446,31.428799999999995,1.0879999999999939,0,22281
1666880000.0508347,18258690,10963,11.71875,11.71875,1534,2530,65527,65473,31.428799999999995,1.0879999999999939,0,5642
1666880000.0823286,18258690,10964,11.71875,11.71875,1462,2530,65533,65489,31.428799999999995,1.0879999999999939,0,58633
1666880000.130059,18258690,10965,11.71875,11.71875,1400,2530,65531,65499,31.428799999999995,1.0879999999999939,0,45065
1666880000.1785624,18258690,10966,11.71875,11.71875,1349,2520,65534,65509,31.428799999999995,1.0879999999999939,0,35337
1666880000.210859,18258690,10967,11.71875,11.71875,1302,2520,65534,65515,31.428799999999995,1.0879999999999939,0,25097
1666880000.2583847,18258690,10968,11.71875,11.71875,1262,2520,65535,65520,31.428799999999995,1.0879999999999939,0,16394
1666880000.2898388,18258690,10969,11.71875,11.71875,1225,2520,65534,65524,31.428799999999995,1.0879999999999939,0,7946
1666880000.3378162,18258690,10970,11.71875,11.71875,1192,2520,65534,65528,31.428799999999995,1.0879999999999939,0,778
1666880000.3700235,18258690,10971,11.71875,11.71875,1163,2520,65535,65532,31.428799999999995,1.0879999999999939,0,60425
1666880000.4179645,18258690,10972,11.71875,11.71875,1135,2520,65535,65534,31.428799999999995,1.0879999999999939,0,54025
1666880000.449536,18258690,10973,11.71875,11.71875,1110,2520,0,1,31.428799999999995,1.0879999999999939,0,49413
1666880000.4979494,18258690,10974,11.71875,11.71875,1089,2520,0,3,31.428799999999995,1.0879999999999939,0,44805
1666880000.5302494,18258690,10975,11.71875,11.71875,1068,2520,0,5,31.428799999999995,1.0879999999999939,0,40197
1666880000.5780013,18258690,10976,11.71875,11.71875,1050,2520,1,9,31.428799999999995,1.0879999999999939,0,37125
1666880000.6091864,18258690,10977,11.71875,11.71875,1031,2520,0,10,31.428799999999995,1.0879999999999939,0,32517
1666880000.6570587,18258690,10978,11.71875,11.71875,1018,2520,1,11,31.428799999999995,1.0879999999999939,0,29702
1666880000.688973,18258690,10979,11.71875,11.71875,1007,2520,0,14,31.428799999999995,1.0879999999999939,0,27654
1666880000.7368722,18258690,10980,11.71875,11.71875,993,2520,2,14,31.428799999999995,1.0879999999999939,0,24838
1666880000.7697852,18258690,10981,11.71875,11.71875,985,2520,0,15,31.428799999999995,1.0879999999999939,0,22790
1666880000.8176827,18258690,10982,11.71875,11.71875,975,2520,2,16,31.428799999999995,1.0879999999999939,0,21254
1666880000.8655312,18258690,10983,11.71875,11.71875,964,2520,0,20,31.428799999999995,1.0879999999999939,0,19206
1666880000.8974428,18258690,10984,11.71875,11.71875,960,2530,1,22,31.428799999999995,1.0879999999999939,0,19462
1666880000.944917,18258690,10985,11.71875,11.71875,955,2520,1,22,31.428799999999995,1.0879999999999939,0,18182
1666880000.9775465,18258690,10986,11.71875,11.71875,948,2520,1,24,31.428799999999995,1.0879999999999939,0,17158
1666880001.0254536,18258690,10987,11.71875,11.71875,942,2520,1,22,31.428799999999995,1.0879999999999939,0,15366
1666880001.0575097,18258690,10988,11.71875,11.71875,939,2520,1,26,31.428799999999995,1.0879999999999939,0,15878
1666880001.1052713,18258690,10989,11.71875,11.71875,937,2520,3,25,31.428799999999995,1.0879999999999939,0,15878
1666880001.1369908,18258690,10990,11.71875,11.71875,935,2520,1,25,31.428799999999995,1.0879999999999939,0,15110
1666880001.1844153,18258690,10991,11.71875,11.71875,930,2520,1,27,31.428799999999995,1.0879999999999939,0,14598
1666880001.2171955,18258690,10992,11.71875,11.71875,930,2520,3,26,31.428799999999995,1.0879999999999939,0,15110
1666880001.2646303,18258690,10993,11.71875,11.71875,926,2520,1,25,31.428799999999995,1.0879999999999939,0,13574
1666880001.2965956,18258690,10994,11.71875,11.71875,924,2520,1,28,31.428799999999995,1.0879999999999939,0,14086
1666880001.3449414,18258690,10995,11.71875,11.71875,927,2520,1,26,31.428799999999995,1.0879999999999939,0,14598
1666880001.3769772,18258690,10996,11.71875,11.71875,922,2520,3,28,31.428799999999995,1.0879999999999939,0,14598
1666880001.4245825,18258690,10997,11.71875,11.71875,923,2520,3,26,31.428799999999995,1.0879999999999939,0,14598
1666880001.4722183,18258690,10998,11.71875,11.71875,918,2520,3,28,31.428799999999995,1.0879999999999939,0,14086
1666880001.5043817,18258690,10999,11.71875,11.71875,920,2520,3,27,31.428799999999995,1.0879999999999939,0,14598
1666880001.5542226,18258690,11000,11.71875,11.71875,919,2520,1,27,31.428799999999995,1.0879999999999939,0,14086
1666880001.5841417,18258690,11001,11.71875,11.71875,918,2520,1,28,31.428799999999995,1.0879999999999939,0,14342
1666880001.6323318,18258690,11002,11.71875,11.71875,916,2520,1,28,31.428799999999995,1.0879999999999939,0,14086
1666880001.664248,18258690,11003,11.71875,11.71875,917,2520,3,28,31.428799999999995,1.0879999999999939,0,15110
1666880001.7121463,18258690,11004,11.71875,11.71875,915,2520,1,28,31.428799999999995,1.0879999999999939,0,14342
1666880001.744064,18258690,11005,11.71875,11.71875,916,2520,1,28,31.428799999999995,1.0879999999999939,0,14854
1666880001.7919357,18258690,11006,11.71875,11.71875,912,2530,3,28,31.428799999999995,1.0879999999999939,0,14854
1666880001.823819,18258690,11007,11.71875,11.71875,916,2520,3,27,31.428799999999995,1.0879999999999939,0,15622
1666880001.8716905,18258690,11008,11.71875,11.71875,911,2520,1,28,31.428799999999995,1.0879999999999939,0,14597
1666880001.903606,18258690,11009,11.71875,11.71875,913,2520,1,27,31.428799999999995,1.0879999999999939,0,15109
1666880001.951489,18258690,11010,11.71875,11.71875,908,2520,3,28,31.428799999999995,1.0879999999999939,0,14853
1666880001.983392,18258690,11011,11.71875,11.71875,912,2530,3,29,31.428799999999995,1.0879999999999939,0,16645
1666880002.031264,18258690,11012,11.71875,11.71875,911,2520,1,27,31.428799999999995,1.0879999999999939,0,15365
1666880002.0631785,18258690,11013,11.71875,11.71875,908,2520,3,28,31.428799999999995,1.0879999999999939,0,15621
1666880002.111051,18258690,11014,11.71875,11.71875,910,2520,3,27,31.428799999999995,1.0879999999999939,0,16133
1666880002.159252,18258690,11015,11.71875,11.71875,905,2530,1,30,31.428799999999995,1.0879999999999939,0,15621
1666880002.1914701,18258690,11016,11.71875,11.71875,902,2520,1,32,31.428799999999995,1.0879999999999939,0,15365
1666880002.2396522,18258690,11017,11.71875,11.71875,911,2520,4,33,31.428799999999995,1.0879999999999939,0,18949
1666880002.2710109,18258690,11018,11.71875,11.71875,912,2520,1,33,31.428799999999995,1.0879999999999939,0,18693
1666880002.3188767,18258690,11019,11.71875,11.71875,915,2520,4,34,31.428799999999995,1.0879999999999939,0,20741
1666880002.351213,18258690,11020,11.71875,11.71875,916,2520,4,33,31.428799999999995,1.0879999999999939,0,20997
1666880002.3990512,18258690,11021,11.71875,11.71875,920,2520,4,34,31.428799999999995,1.0879999999999939,0,22533
1666880002.4308205,18258690,11022,11.71875,11.71875,921,2520,1,34,31.428799999999995,1.0879999999999939,0,22277
1666880002.4791322,18258690,11023,11.71875,11.71875,923,2520,4,31,31.428799999999995,1.0879999999999939,0,23045
1666880002.5105693,18258690,11024,11.71875,11.71875,923,2520,1,31,31.428799999999995,1.0879999999999939,0,22533
1666880002.5583594,18258690,11025,11.71875,11.71875,926,2530,4,30,31.428799999999995,1.0879999999999939,0,24325
1666880002.5904222,18258690,11026,11.71875,11.71875,926,2520,1,31,31.428799999999995,1.0879999999999939,0,23813
1666880002.638781,18258690,11027,41.796875,28.7109375,1094,2490,131,516,31.428799999999995,1.0879999999999939,0,20741
1666880002.6706817,18258690,11028,41.796875,41.796875,1473,2420,413,1167,31.428799999999995,1.0879999999999939,0,62726
1666880002.7185874,18258690,11029,41.796875,41.796875,1948,2440,396,1045,31.428799999999995,1.0879999999999939,0,18950
1666880002.7664537,18258690,11030,41.796875,41.796875,2394,2450,222,841,31.428799999999995,1.0879999999999939,0,36870
1666880002.798368,18258690,11031,41.9921875,41.9921875,2713,2460,266,677,31.428799999999995,1.0879999999999939,0,24070
1666880002.846243,18258690,11032,41.9921875,41.9921875,2949,2470,256,615,31.428799999999995,1.0879999999999939,0,1286
1666880002.8781607,18258690,11033,41.796875,41.796875,3123,2480,194,493,31.428799999999995,1.0879999999999939,0,63494
1666880002.9263854,18258690,11034,41.9921875,41.9921875,3218,2490,107,403,31.428799999999995,1.0879999999999939,0,44038
1666880002.958553,18258690,11035,41.796875,41.796875,3269,2490,97,362,31.428799999999995,1.0879999999999939,0,43270
1666880003.005821,18258690,11036,41.796875,41.796875,3296,2500,90,337,31.428799999999995,1.0879999999999939,0,42502
1666880003.038054,18258690,11037,41.9921875,41.9921875,3310,2500,125,328,31.428799999999995,1.0879999999999939,0,54022
1666880003.0863688,18258690,11038,41.796875,41.796875,3322,2500,87,325,31.428799999999995,1.0879999999999939,0,45830
1666880003.1182818,18258690,11039,41.796875,41.796875,3332,2500,123,322,31.428799999999995,1.0879999999999939,0,57349
1666880003.1652536,18258690,11040,41.796875,41.796875,3338,2500,86,320,31.428799999999995,1.0879999999999939,0,49157
1666880003.1975884,18258690,11041,41.796875,41.9921875,3343,2500,121,316,31.428799999999995,1.0879999999999939,0,59141
1666880003.2457983,18258690,11042,41.796875,41.796875,3344,2500,84,313,31.428799999999995,1.0879999999999939,0,48901
1666880003.2779264,18258690,11043,41.796875,41.796875,3345,2500,120,314,31.428799999999995,1.0879999999999939,0,58885
1666880003.3257563,18258690,11044,41.796875,41.796875,3346,2500,83,313,31.428799999999995,1.0879999999999939,0,49669
1666880003.3737316,18258690,11045,41.9921875,41.9921875,3348,2500,119,314,31.428799999999995,1.0879999999999939,0,60933
1666880003.4051178,18258690,11046,41.9921875,41.9921875,3349,2500,84,315,31.428799999999995,1.0879999999999939,0,52741
1666880003.4531298,18258690,11047,41.9921875,41.9921875,3351,2500,84,316,31.428799999999995,1.0879999999999939,0,53765
1666880003.4845572,18258690,11048,41.796875,41.796875,3354,2500,121,318,31.428799999999995,1.0879999999999939,0,63749
1666880003.5334387,18258690,11049,41.9921875,41.9921875,3356,2500,85,318,31.428799999999995,1.0879999999999939,0,56325
1666880003.5648158,18258690,11050,41.796875,41.796875,3355,2500,118,311,31.428799999999995,1.0879999999999939,0,61957
1666880003.612991,18258690,11051,41.796875,41.796875,3355,2500,83,311,31.428799999999995,1.0879999999999939,0,53253
1666880003.6449058,18258690,11052,41.796875,41.796875,3355,2500,118,310,31.428799999999995,1.0879999999999939,0,62213
1666880003.692782,18258690,11053,41.796875,41.796875,3353,2500,118,311,31.428799999999995,1.0879999999999939,0,62213
1666880003.724692,18258690,11054,41.796875,41.796875,3351,2500,83,310,31.428799999999995,1.0879999999999939,0,52741
1666880003.7725642,18258690,11055,41.796875,41.796875,3348,2500,119,312,31.428799999999995,1.0879999999999939,0,61957
1666880003.804479,18258690,11056,41.796875,41.796875,3348,2500,83,313,31.428799999999995,1.0879999999999939,0,53253
1666880003.852351,18258690,11057,41.9921875,41.9921875,3347,2500,118,311,31.428799999999995,1.0879999999999939,0,62725
1666880003.8842654,18258690,11058,41.796875,41.796875,3348,2490,83,313,31.428799999999995,1.0879999999999939,0,53509
1666880003.932825,18258690,11059,41.796875,41.796875,3347,2500,83,313,31.428799999999995,1.0879999999999939,0,53765
1666880003.980596,18258690,11060,41.9921875,41.9921875,3347,2500,120,314,31.428799999999995,1.0879999999999939,0,64773
1666880004.012854,18258690,11061,41.9921875,41.9921875,3346,2500,82,309,31.428799999999995,1.0879999999999939,0,53765
1666880004.0606027,18258690,11062,41.796875,41.796875,3343,2500,118,310,31.428799999999995,1.0879999999999939,0,61701
1666880004.0917537,18258690,11063,41.9921875,41.9921875,3344,2490,84,312,31.428799999999995,1.0879999999999939,0,54789
1666880004.1398768,18258690,11064,41.9921875,41.9921875,3342,2500,118,310,31.428799999999995,1.0879999999999939,0,62981
1666880004.1719024,18258690,11065,41.9921875,41.9921875,3342,2490,84,312,31.428799999999995,1.0879999999999939,0,54789
1666880004.219929,18258690,11066,41.9921875,41.9921875,3341,2500,117,307,31.428799999999995,1.0879999999999939,0,62213
1666880004.2516408,18258690,11067,41.9921875,41.9921875,3342,2500,85,316,31.428799999999995,1.0879999999999939,0,56837
1666880004.2995508,18258690,11068,41.796875,41.796875,3341,2500,119,312,31.428799999999995,1.0879999999999939,0,63493
1666880004.332458,18258690,11069,41.796875,41.796875,3343,2490,85,315,31.428799999999995,1.0879999999999939,0,56069
1666880004.3801987,18258690,11070,41.9921875,41.9921875,3342,2500,119,313,31.428799999999995,1.0879999999999939,0,6
1666880004.412035,18258690,11071,41.9921875,41.9921875,3344,2500,84,311,31.428799999999995,1.0879999999999939,0,56837
1666880004.4601252,18258690,11072,41.9921875,41.9921875,3341,2500,119,311,31.428799999999995,1.0879999999999939,0,65285
1666880004.4918182,18258690,11073,41.796875,41.796875,3342,2500,83,309,31.428799999999995,1.0879999999999939,0,55045
1666880004.5394828,18258690,11074,41.9921875,41.9921875,3340,2500,120,313,31.428799999999995,1.0879999999999939,0,774
1666880004.5715885,18258690,11075,41.796875,41.796875,3340,2500,84,311,31.428799999999995,1.0879999999999939,0,55813
1666880004.6189497,18258690,11076,41.9921875,41.9921875,3339,2500,120,315,31.428799999999995,1.0879999999999939,0,1542
1666880004.6668217,18258690,11077,41.9921875,41.9921875,3341,2500,84,312,31.428799999999995,1.0879999999999939,0,57861
1666880004.6987364,18258690,11078,41.796875,41.796875,3341,2500,118,308,31.428799999999995,1.0879999999999939,0,64773
1666880004.746608,18258690,11079,41.796875,41.796875,3336,2500,83,310,31.428799999999995,1.0879999999999939,0,55301
1666880004.7785227,18258690,11080,41.796875,41.796875,3337,2500,119,311,31.428799999999995,1.0879999999999939,0,65285
1666880004.8273926,18258690,11081,41.9921875,41.9921875,3338,2500,84,310,31.428799999999995,1.0879999999999939,0,57605
1666880004.8593102,18258690,11082,41.796875,41.796875,3338,2500,118,309,31.428799999999995,1.0879999999999939,0,65285
1666880004.9071846,18258690,11083,41.796875,41.796875,3337,2500,85,313,31.428799999999995,1.0879999999999939,0,57861
1666880004.939327,18258690,11084,41.796875,41.796875,3340,2500,84,317,31.428799999999995,1.0879999999999939,0,59653
1666880004.9872851,18258690,11085,41.796875,41.796875,3343,2500,119,313,31.428799999999995,1.0879999999999939,0,3078
1666880005.0189588,18258690,11086,41.796875,41.796875,3344,2500,84,316,31.428799999999995,1.0879999999999939,0,60933
1666880005.066106,18258690,11087,41.796875,41.796875,3345,2500,84,314,31.428799999999995,1.0879999999999939,0,60933
1666880005.0989208,18258690,11088,41.796875,41.796875,3346,2500,120,315,31.428799999999995,1.0879999999999939,0,5382
1666880005.146559,18258690,11089,41.796875,41.796875,3345,2500,83,313,31.428799999999995,1.0879999999999939,0,60933
1666880005.1785393,18258690,11090,41.796875,41.796875,3346,2500,84,313,31.428799999999995,1.0879999999999939,0,61701
1666880005.2260675,18258690,11091,41.796875,41.796875,3344,2500,119,312,31.428799999999995,1.0879999999999939,0,4614
1666880005.2741175,18258690,11092,41.796875,41.796875,3343,2500,84,312,31.428799999999995,1.0879999999999939,0,61189
1666880005.30632,18258690,11093,41.796875,41.796875,3343,2500,84,314,31.428799999999995,1.0879999999999939,0,61957
1666880005.3546822,18258690,11094,41.796875,41.796875,3343,2500,83,311,31.428799999999995,1.0879999999999939,0,61189
1666880005.3865407,18258690,11095,41.796875,41.796875,3342,2490,119,311,31.428799999999995,1.0879999999999939,0,4614
1666880005.43456,18258690,11096,41.796875,41.796875,3342,2500,83,313,31.428799999999995,1.0879999999999939,0,61957
1666880005.4660268,18258690,11097,41.796875,41.796875,3343,2500,118,310,31.428799999999995,1.0879999999999939,0,5126
1666880005.513507,18258690,11098,41.796875,41.796875,3341,2500,82,310,31.428799999999995,1.0879999999999939,0,61189
1666880005.5472038,18258690,11099,41.796875,41.796875,3341,2500,118,309,31.428799999999995,1.0879999999999939,0,4870
1666880005.6172247,18258690,11100,41.796875,41.796875,3338,2500,83,312,31.428799999999995,1.0879999999999939,0,61701
1666880005.6252031,18258690,11101,41.796875,41.796875,3340,2500,119,313,31.428799999999995,1.0879999999999939,0,6406
1666880005.6731217,18258690,11102,41.796875,41.796875,3337,2500,82,309,31.428799999999995,1.0879999999999939,0,60933
1666880005.7060068,18258690,11103,41.796875,41.796875,3338,2500,83,311,31.428799999999995,1.0879999999999939,0,62213
1666880005.7538786,18258690,11104,41.796875,41.796875,3337,2500,119,314,31.428799999999995,1.0879999999999939,0,6662
1666880005.7858348,18258690,11105,41.796875,41.796875,3341,2500,85,319,31.428799999999995,1.0879999999999939,0,518
1666880005.8336918,18258690,11106,41.796875,41.796875,3344,2500,85,317,31.428799999999995,1.0879999999999939,0,1030
1666880005.881564,18258690,11107,41.796875,41.796875,3344,2500,85,315,31.428799999999995,1.0879999999999939,0,774
1666880005.9134803,18258690,11108,41.796875,41.796875,3344,2500,122,319,31.428799999999995,1.0879999999999939,0,11526
1666880005.9611938,18258690,11109,41.796875,41.796875,3347,2500,85,317,31.428799999999995,1.0879999999999939,0,2566
1666880005.9934833,18258690,11110,41.796875,41.796875,3350,2500,122,321,31.428799999999995,1.0879999999999939,0,14086
1666880006.0415652,18258690,11111,41.796875,41.796875,3350,2500,85,320,31.428799999999995,1.0879999999999939,0,4614
1666880006.0731747,18258690,11112,41.796875,41.796875,3355,2500,120,316,31.428799999999995,1.0879999999999939,0,14086
1666880006.1205404,18258690,11113,41.796875,41.796875,3352,2490,118,309,31.428799999999995,1.0879999999999939,0,11014
1666880006.1533177,18258690,11114,41.796875,41.796875,3348,2500,119,314,31.428799999999995,1.0879999999999939,0,12038
1666880006.20127,18258690,11115,41.796875,41.796875,3350,2500,119,314,31.428799999999995,1.0879999999999939,0,12806
1666880006.2331884,18258690,11116,41.796875,41.796875,3347,2500,120,314,31.428799999999995,1.0879999999999939,0,12550
1666880006.280687,18258690,11117,41.796875,41.796875,3346,2500,119,315,31.428799999999995,1.0879999999999939,0,12550
1666880006.312581,18258690,11118,41.796875,41.796875,3347,2500,85,318,31.428799999999995,1.0879999999999939,0,5126
1666880006.360284,18258690,11119,41.796875,41.796875,3347,2500,120,315,31.428799999999995,1.0879999999999939,0,13574
1666880006.3927865,18258690,11120,41.796875,41.796875,3349,2500,120,318,31.428799999999995,1.0879999999999939,0,15110
1666880006.4401014,18258690,11121,41.796875,41.796875,3349,2500,118,310,31.428799999999995,1.0879999999999939,0,12806
1666880006.4886868,18258690,11122,41.796875,41.796875,3344,2500,82,307,31.428799999999995,1.0879999999999939,0,1798
1666880006.5202143,18258690,11123,41.796875,41.796875,3342,2500,118,310,31.428799999999995,1.0879999999999939,0,11526
1666880006.568517,18258690,11124,41.796875,41.796875,3339,2500,118,312,31.428799999999995,1.0879999999999939,0,11526
1666880006.599765,18258690,11125,41.796875,41.796875,3338,2500,83,312,31.428799999999995,1.0879999999999939,0,2566
1666880006.647671,18258690,11126,41.796875,41.796875,3336,2500,118,309,31.428799999999995,1.0879999999999939,0,10502
1666880006.6795857,18258690,11127,41.796875,41.796875,3336,2500,83,311,31.428799999999995,1.0879999999999939,0,2310
1666880006.7274575,18258690,11128,41.796875,41.796875,3334,2500,117,309,31.428799999999995,1.0879999999999939,0,10246
1666880006.7593722,18258690,11129,41.796875,41.796875,3331,2500,83,312,31.428799999999995,1.0879999999999939,0,1798
1666880006.8082418,18258690,11130,41.796875,41.796875,3333,2500,118,310,31.428799999999995,1.0879999999999939,0,11014
1666880006.8401613,18258690,11131,41.796875,41.796875,3329,2500,116,306,31.428799999999995,1.0879999999999939,0,8710
1666880006.8880267,18258690,11132,41.9921875,41.9921875,3328,2490,82,308,31.428799999999995,1.0879999999999939,0,1286
1666880006.9199452,18258690,11133,41.796875,41.796875,3328,2500,117,310,31.428799999999995,1.0879999999999939,0,10246
1666880006.9678433,18258690,11134,41.796875,41.796875,3324,2500,117,308,31.428799999999995,1.0879999999999939,0,8711
1666880006.999728,18258690,11135,41.796875,41.796875,3327,2500,119,312,31.428799999999995,1.0879999999999939,0,11271
1666880007.0476003,18258690,11136,41.9921875,41.9921875,3329,2500,118,311,31.428799999999995,1.0879999999999939,0,12806
1666880007.079515,18258690,11137,41.9921875,41.9921875,3329,2500,82,310,31.428799999999995,1.0879999999999939,0,3590
1666880007.1273868,18258690,11138,41.796875,41.796875,3329,2500,118,311,31.428799999999995,1.0879999999999939,0,12294
1666880007.1757162,18258690,11139,41.796875,41.796875,3329,2500,83,308,31.428799999999995,1.0879999999999939,0,2822
1666880007.2077298,18258690,11140,41.796875,41.796875,3331,2500,122,320,31.428799999999995,1.0879999999999939,0,16646
1666880007.2551942,18258690,11141,41.796875,41.796875,3338,2500,86,316,31.428799999999995,1.0879999999999939,0,8454
1666880007.2869606,18258690,11142,41.9921875,41.9921875,3336,2500,82,310,31.428799999999995,1.0879999999999939,0,6662
1666880007.3356092,18258690,11143,41.796875,41.796875,3335,2500,82,307,31.428799999999995,1.0879999999999939,0,4870
1666880007.3670158,18258690,11144,41.796875,41.796875,3332,2500,83,312,31.428799999999995,1.0879999999999939,0,5894
1666880007.4146833,18258690,11145,41.796875,41.796875,3331,2500,82,308,31.428799999999995,1.0879999999999939,0,4614
1666880007.44699,18258690,11146,41.796875,41.796875,3330,2500,82,306,31.428799999999995,1.0879999999999939,0,4102
1666880007.4952161,18258690,11147,41.9921875,41.89453125,3326,2500,80,304,31.428799999999995,1.0879999999999939,0,2823
1666880007.5266724,18258690,11148,41.796875,41.796875,3327,2500,82,307,31.428799999999995,1.0879999999999939,0,3847
1666880007.5743146,18258690,11149,41.9921875,41.9921875,3323,2500,116,305,31.428799999999995,1.0879999999999939,0,12295
1666880007.6062546,18258690,11150,41.796875,41.796875,3319,2500,82,305,31.428799999999995,1.0879999999999939,0,1799
1666880007.6543489,18258690,11151,41.796875,41.796875,3315,2500,82,307,31.428799999999995,1.0879999999999939,0,1543
1666880007.686239,18258690,11152,41.796875,41.796875,3316,2500,81,305,31.428799999999995,1.0879999999999939,0,1287
1666880007.7341387,18258690,11153,41.796875,41.796875,3313,2500,118,311,31.428799999999995,1.0879999999999939,0,11783
1666880007.782015,18258690,11154,41.796875,41.796875,3316,2500,83,308,31.428799999999995,1.0879999999999939,0,3079
1666880007.813925,18258690,11155,41.796875,41.796875,3318,2500,118,312,31.428799999999995,1.0879999999999939,0,13831
1666880007.861797,18258690,11156,41.9921875,41.9921875,3317,2500,81,302,31.428799999999995,1.0879999999999939,0,2823
1666880007.8937118,18258690,11157,41.796875,41.796875,3310,2500,81,306,31.428799999999995,1.0879999999999939,0,1287
1666880007.9415565,18258690,11158,41.796875,41.796875,3317,2500,83,311,31.428799999999995,1.0879999999999939,0,5127
1666880007.9744983,18258690,11159,41.796875,41.796875,3323,2500,122,319,31.428799999999995,1.0879999999999939,0,18951
1666880008.02158,18258690,11160,41.796875,41.796875,3326,2500,118,311,31.428799999999995,1.0879999999999939,0,16903
1666880008.054378,18258690,11161,41.796875,41.796875,3328,2500,85,319,31.428799999999995,1.0879999999999939,0,11526
1666880008.1019673,18258690,11162,41.9921875,41.9921875,3333,2500,121,318,31.428799999999995,1.0879999999999939,0,23046
1666880008.134174,18258690,11163,41.796875,41.796875,3335,2500,82,312,31.428799999999995,1.0879999999999939,0,11270
1666880008.1815088,18258690,11164,41.796875,41.796875,3332,2500,117,309,31.428799999999995,1.0879999999999939,0,18950
1666880008.2134197,18258690,11165,41.796875,41.796875,3336,2500,83,312,31.428799999999995,1.0879999999999939,0,12294
1666880008.2613826,18258690,11166,41.796875,41.796875,3340,2500,120,314,31.428799999999995,1.0879999999999939,0,23558
1666880008.2937953,18258690,11167,41.796875,41.796875,3340,2500,119,312,31.428799999999995,1.0879999999999939,0,23046
1666880008.3419657,18258690,11168,41.796875,41.796875,3341,2500,118,310,31.428799999999995,1.0879999999999939,0,22790
1666880008.3894737,18258690,11169,41.9921875,41.9921875,3340,2500,119,310,31.428799999999995,1.0879999999999939,0,24070
1666880008.4211917,18258690,11170,41.9921875,41.9921875,3342,2500,83,308,31.428799999999995,1.0879999999999939,0,15110
1666880008.4692721,18258690,11171,41.796875,41.796875,3341,2500,119,310,31.428799999999995,1.0879999999999939,0,23814
1666880008.5008714,18258690,11172,41.796875,41.796875,3339,2500,83,308,31.428799999999995,1.0879999999999939,0,13830
1666880008.5498002,18258690,11173,41.796875,41.796875,3336,2500,118,309,31.428799999999995,1.0879999999999939,0,22534
1666880008.580715,18258690,11174,41.9921875,41.9921875,3337,2500,84,310,31.428799999999995,1.0879999999999939,0,15622
1666880008.628919,18258690,11175,41.796875,41.796875,3335,2500,117,309,31.428799999999995,1.0879999999999939,0,22534
1666880008.660832,18258690,11176,41.796875,41.796875,3338,2500,84,310,31.428799999999995,1.0879999999999939,0,15366
1666880008.7087042,18258690,11177,41.796875,41.796875,3333,2500,116,305,31.428799999999995,1.0879999999999939,0,21254
1666880008.740619,18258690,11178,41.9921875,41.9921875,3337,2500,84,313,31.428799999999995,1.0879999999999939,0,17414
1666880008.7884905,18258690,11179,41.796875,41.796875,3337,2500,117,310,31.428799999999995,1.0879999999999939,0,24326
1666880008.8204055,18258690,11180,41.796875,41.796875,3335,2500,80,300,31.428799999999995,1.0879999999999939,0,12038
1666880008.8682773,18258690,11181,41.9921875,41.9921875,3333,2500,112,297,31.428799999999995,1.0879999999999939,0,20230
1666880008.9001925,18258690,11182,41.796875,41.796875,3324,2500,80,306,31.428799999999995,1.0879999999999939,0,11015
1666880008.9490952,18258690,11183,41.796875,41.796875,3323,2500,115,302,31.428799999999995,1.0879999999999939,0,18951
1666880008.9962742,18258690,11184,41.796875,41.796875,3326,2500,86,318,31.428799999999995,1.0879999999999939,0,16647
1666880009.02874,18258690,11185,41.796875,41.796875,3332,2500,122,321,31.428799999999995,1.0879999999999939,0,28678
1666880009.0766292,18258690,11186,41.9921875,41.9921875,3340,2500,86,318,31.428799999999995,1.0879999999999939,0,22022
1666880009.1084812,18258690,11187,41.796875,41.796875,3344,2500,121,317,31.428799999999995,1.0879999999999939,0,30982
1666880009.1565685,18258690,11188,41.796875,41.796875,3346,2500,120,315,31.428799999999995,1.0879999999999939,0,30982
1666880009.188491,18258690,11189,41.796875,41.796875,3350,2500,121,316,31.428799999999995,1.0879999999999939,0,32774
1666880009.2357829,18258690,11190,41.796875,41.796875,3351,2500,83,313,31.428799999999995,1.0879999999999939,0,22790
1666880009.2681584,18258690,11191,41.796875,41.796875,3352,2500,119,314,31.428799999999995,1.0879999999999939,0,32774
1666880009.3156044,18258690,11192,41.796875,41.796875,3353,2500,84,314,31.428799999999995,1.0879999999999939,0,24326
1666880009.3477125,18258690,11193,41.9921875,41.9921875,3351,2500,118,311,31.428799999999995,1.0879999999999939,0,33030
1666880009.4382663,18258690,11194,41.796875,41.796875,3352,2500,83,307,31.428799999999995,1.0879999999999939,0,22534
1666880009.4382663,18258690,11195,41.796875,41.796875,3349,2500,117,308,31.428799999999995,1.0879999999999939,0,30982
1666880009.4757893,18258690,11196,41.796875,41.796875,3348,2500,82,305,31.428799999999995,1.0879999999999939,0,21254
1666880009.507802,18258690,11197,41.796875,41.796875,3348,2500,118,310,31.428799999999995,1.0879999999999939,0,32006
1666880009.5581865,18258690,11198,41.9921875,41.9921875,3346,2500,83,310,31.428799999999995,1.0879999999999939,0,23814
1666880009.5871012,18258690,11199,41.796875,41.796875,3345,2500,117,310,31.428799999999995,1.0879999999999939,0,31494
1666880009.6351218,18258690,11200,41.796875,41.796875,3343,2500,83,312,31.428799999999995,1.0879999999999939,0,23046
1666880009.6829925,18258690,11201,41.796875,41.796875,3342,2500,117,308,31.428799999999995,1.0879999999999939,0,30726
